Timestamp,Animal,Temperature,Outdoor_Temperature,Humidity,Wind_Speed,Horizontal_Inlet1_Damper_Position,Vertical_Inlet1_Position,Stepless_Gear1,Stepless_Variable_Fan1,Vertical_Multi_Gear1,Vertical_Multi_Gear2,Vertical_Multi_Gear3,trend,daily,weekly
2024-01-01 07:00:00,450.0,17.207624188,-5.7262509083,60.799567776,0.0,29.211786091,0.0,75.9140259,75.93633115,0.0,0.0,0.0,77.71866520563162,1.9123514431403623,0.42710234003190084
2024-01-01 07:30:00,450.0,17.71660776,-5.258812304363636,62.72304339181819,0.0,33.904691174545455,0.0,68.80849518363635,74.45263049545454,0.0,0.0,0.0,77.70097277595045,2.1416138151881645,0.4252688364568226
2024-01-01 08:00:00,450.0,17.156119037777778,-3.253332085111111,63.37053802666667,0.0,41.81707037777778,0.0,15.38756945222222,26.435556013333333,0.0,0.0,0.0,77.68328034626929,2.3243255047471307,0.4231942638518958
2024-01-01 08:30:00,450.0,16.970124462,0.4341691425999999,64.76887563,0.0,40.03353715,0.0,8.795007318,24.71528947,0.0,0.0,0.0,77.66558791658812,2.431622133242939,0.42083161214110804
2024-01-01 09:00:00,450.0,16.74483645875,2.78681270875,65.50953935375,0.0,38.68590816875,0.0,2.89740758025,10.2741768575,0.0,0.0,0.0,77.64789548690695,2.4372861609510723,0.41813404462567233
2024-01-01 09:30:00,450.0,16.876135412500002,2.8922502959166665,65.27541131,0.0,37.54192193333333,0.0,75.0,66.66666666666667,0.0,0.0,0.0,77.63020305722577,2.324935955942845,0.41505507015116133
2024-01-01 10:00:00,450.0,17.088234475454545,4.800453253727273,63.546418200909095,0.0,36.87110705818182,0.0,28.26108844436364,38.03786459272727,0.0,0.0,0.0,77.61251062754461,2.094282163451418,0.4115487149404519
2024-01-01 10:30:00,450.0,17.177993323333332,6.383423917111111,62.53327356555556,0.0,39.85784749111112,0.0,6.284497264,20.50248020333333,0.0,0.0,0.0,77.59481819786343,1.764753169081262,0.4075696935442549
2024-01-01 11:00:00,450.0,17.567729434545456,4.655085800454545,62.50687567818181,0.0,43.77531761454546,0.0,24.53185076181818,30.27693196090909,0.0,0.0,0.0,77.57712576818227,1.3752218551064364,0.40307357834168606
2024-01-01 11:30:00,450.0,17.14872068875,5.43574150725,61.6883721575,0.0,48.67033846625,0.0,46.48798666875,46.48798666875,0.0,0.0,0.0,77.55943333850111,0.9793615574168915,0.39801696702822786
